Experiment	myLongTerm	
Date	28.01.2016 13:44:25	
User	Danilo	
Tip Information		
Sample material		

[DATA]
Time (s)	Current (A)	Counter 1 (cps)	Bias (V)	Z (m)
2.25105E+3	-268.958E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25115E+3	-271.026E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25125E+3	-271.169E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25135E+3	-275.500E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25145E+3	-273.444E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25155E+3	-274.209E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25165E+3	-272.548E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25175E+3	-270.754E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25185E+3	-276.195E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25195E+3	-273.591E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25205E+3	-273.514E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25215E+3	-277.139E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25225E+3	-276.545E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25235E+3	-274.025E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25245E+3	-276.086E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25255E+3	-274.978E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25265E+3	-272.423E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25275E+3	-280.177E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25285E+3	-274.320E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25295E+3	-275.520E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25305E+3	-266.605E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25315E+3	-264.943E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25325E+3	-271.823E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25335E+3	-269.935E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25345E+3	-270.865E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25355E+3	-273.865E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25365E+3	-264.401E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25375E+3	-267.380E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25385E+3	-269.920E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25395E+3	-267.923E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25405E+3	-270.071E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25415E+3	-272.186E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25425E+3	-275.680E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25435E+3	-270.801E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25445E+3	-276.350E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25455E+3	-266.742E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25465E+3	-273.664E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25475E+3	-272.273E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25485E+3	-264.495E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25495E+3	-272.275E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25505E+3	-265.298E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25515E+3	-268.129E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25525E+3	-273.163E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25535E+3	-274.126E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25545E+3	-272.361E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25555E+3	-265.913E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25565E+3	-270.392E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25575E+3	-268.332E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25585E+3	-271.980E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25595E+3	-272.579E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25605E+3	-274.491E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25615E+3	-266.776E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25625E+3	-273.264E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25635E+3	-272.361E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25645E+3	-276.209E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25655E+3	-273.372E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25665E+3	-273.028E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25675E+3	-273.190E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25685E+3	-272.519E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25695E+3	-270.245E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25705E+3	-274.273E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25715E+3	-275.497E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25725E+3	-265.061E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25735E+3	-270.021E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25745E+3	-268.544E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25755E+3	-266.835E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25765E+3	-265.603E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25775E+3	-270.011E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25785E+3	-263.392E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25795E+3	-270.598E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25805E+3	-274.317E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25815E+3	-273.451E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25825E+3	-269.394E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25835E+3	-270.108E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25845E+3	-266.257E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25855E+3	-269.802E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25865E+3	-270.172E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25875E+3	-273.935E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25885E+3	-272.710E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25895E+3	-274.270E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25905E+3	-273.570E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25915E+3	-276.615E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25925E+3	-273.646E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25935E+3	-273.253E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25945E+3	-267.447E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25955E+3	-267.329E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25965E+3	-265.371E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25975E+3	-268.264E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25985E+3	-274.053E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.25995E+3	-279.138E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26005E+3	-278.058E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26015E+3	-275.226E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26025E+3	-269.238E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26035E+3	-275.111E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26045E+3	-269.011E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26055E+3	-277.646E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26065E+3	-275.493E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26075E+3	-277.564E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26085E+3	-276.076E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26095E+3	-273.924E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26105E+3	-276.566E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26116E+3	-267.858E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26126E+3	-272.380E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26136E+3	-267.422E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26146E+3	-269.449E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26156E+3	-275.510E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26166E+3	-274.787E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26176E+3	-266.085E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26186E+3	-273.685E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26196E+3	-275.503E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26206E+3	-274.018E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26216E+3	-263.475E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26226E+3	-268.730E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26236E+3	-265.295E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26246E+3	-266.859E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26256E+3	-271.837E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26266E+3	-268.987E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26276E+3	-270.685E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26286E+3	-267.309E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26296E+3	-268.742E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26306E+3	-273.101E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26316E+3	-276.517E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26326E+3	-275.913E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26336E+3	-273.677E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26346E+3	-272.704E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26356E+3	-268.355E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26366E+3	-266.846E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26376E+3	-266.151E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26386E+3	-272.469E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26396E+3	-270.609E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26406E+3	-273.447E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26416E+3	-274.458E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26426E+3	-269.911E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26436E+3	-275.742E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26446E+3	-267.700E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26456E+3	-271.740E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26466E+3	-267.381E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26476E+3	-273.717E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26486E+3	-273.267E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26496E+3	-271.021E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26506E+3	-266.713E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26516E+3	-263.491E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26526E+3	-265.757E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26536E+3	-268.964E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26546E+3	-276.017E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26556E+3	-272.856E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26566E+3	-267.533E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26576E+3	-266.249E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26586E+3	-270.997E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26596E+3	-278.834E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26606E+3	-272.585E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26616E+3	-275.407E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26626E+3	-273.651E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26636E+3	-276.578E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26646E+3	-267.515E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26656E+3	-264.643E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26666E+3	-272.434E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26676E+3	-272.134E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26686E+3	-267.407E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26696E+3	-271.646E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26706E+3	-271.909E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26716E+3	-271.899E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26726E+3	-274.037E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26736E+3	-272.192E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26746E+3	-269.171E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26756E+3	-272.018E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26766E+3	-271.968E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26776E+3	-269.464E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26786E+3	-268.428E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26796E+3	-271.241E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26806E+3	-274.752E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26816E+3	-272.225E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26826E+3	-273.636E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26836E+3	-270.169E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26846E+3	-276.576E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26856E+3	-267.256E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26866E+3	-270.399E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26876E+3	-276.726E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26886E+3	-276.298E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26896E+3	-268.588E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26906E+3	-269.566E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26916E+3	-269.202E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26926E+3	-273.867E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26936E+3	-270.886E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26946E+3	-266.539E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26956E+3	-265.562E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26966E+3	-274.450E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26976E+3	-270.652E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26986E+3	-263.012E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.26996E+3	-268.015E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27006E+3	-269.801E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27016E+3	-269.114E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27026E+3	-267.805E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27036E+3	-273.380E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27046E+3	-275.709E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27056E+3	-271.396E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27066E+3	-272.613E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27076E+3	-274.417E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27086E+3	-278.355E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27096E+3	-278.546E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27106E+3	-270.173E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27116E+3	-271.571E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27126E+3	-270.741E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27136E+3	-277.945E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27147E+3	-276.893E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27157E+3	-279.547E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27167E+3	-277.535E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27177E+3	-274.845E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27187E+3	-280.534E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27197E+3	-272.293E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27207E+3	-270.981E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27217E+3	-264.973E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27227E+3	-271.870E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27237E+3	-268.635E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27247E+3	-274.775E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27257E+3	-271.548E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27267E+3	-272.515E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27277E+3	-276.296E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27287E+3	-274.636E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27297E+3	-272.445E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27307E+3	-272.597E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27317E+3	-274.391E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27327E+3	-270.002E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27337E+3	-276.321E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27347E+3	-278.674E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27357E+3	-276.599E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27367E+3	-272.212E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27377E+3	-276.771E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27387E+3	-275.448E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27397E+3	-268.843E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27407E+3	-273.029E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27417E+3	-278.485E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27427E+3	-278.046E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27437E+3	-274.532E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27447E+3	-271.129E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27457E+3	-278.936E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27467E+3	-274.713E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27477E+3	-275.173E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27487E+3	-277.509E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27497E+3	-278.016E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27507E+3	-275.434E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27517E+3	-270.110E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27527E+3	-271.005E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27537E+3	-273.678E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27547E+3	-272.408E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27557E+3	-274.470E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27567E+3	-268.118E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27577E+3	-272.723E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27587E+3	-270.135E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27597E+3	-268.243E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27607E+3	-276.169E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27617E+3	-276.991E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27627E+3	-276.158E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27637E+3	-270.726E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27647E+3	-274.302E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27657E+3	-267.980E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27667E+3	-273.887E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27677E+3	-276.633E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27687E+3	-273.499E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27697E+3	-275.089E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27707E+3	-275.332E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27717E+3	-273.856E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27727E+3	-271.773E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27737E+3	-269.835E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27747E+3	-265.123E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27757E+3	-273.987E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27767E+3	-270.931E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27777E+3	-277.414E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27787E+3	-267.620E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27797E+3	-272.221E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27807E+3	-270.790E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27817E+3	-273.754E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27827E+3	-274.332E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27837E+3	-273.335E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27847E+3	-272.261E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27857E+3	-278.248E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27867E+3	-272.480E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27877E+3	-279.614E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27887E+3	-271.980E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27897E+3	-271.751E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27907E+3	-270.283E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27917E+3	-268.733E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27927E+3	-273.967E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27937E+3	-274.337E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27947E+3	-267.064E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27957E+3	-262.878E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27967E+3	-266.894E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27977E+3	-271.887E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27987E+3	-263.361E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.27997E+3	-269.631E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28007E+3	-267.183E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28017E+3	-267.920E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28027E+3	-269.184E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28037E+3	-263.813E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28047E+3	-267.834E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28057E+3	-266.309E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28067E+3	-264.114E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28077E+3	-269.367E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28087E+3	-272.836E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28097E+3	-266.288E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28107E+3	-272.983E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28117E+3	-274.146E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28127E+3	-272.031E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28137E+3	-267.162E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28147E+3	-266.234E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28157E+3	-264.524E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28168E+3	-263.521E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28178E+3	-266.503E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28188E+3	-264.506E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28198E+3	-261.937E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28208E+3	-263.663E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28218E+3	-266.230E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28228E+3	-268.873E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28238E+3	-269.753E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28248E+3	-269.066E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28258E+3	-269.199E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28268E+3	-270.800E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28278E+3	-263.170E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28288E+3	-266.478E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28298E+3	-261.673E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28308E+3	-265.227E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28318E+3	-266.496E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28328E+3	-268.797E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28338E+3	-268.664E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28348E+3	-263.123E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28358E+3	-268.970E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28368E+3	-267.555E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28378E+3	-270.600E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28388E+3	-270.148E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28398E+3	-274.305E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28408E+3	-270.488E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28418E+3	-270.521E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28428E+3	-263.669E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28438E+3	-267.306E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28448E+3	-267.337E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28458E+3	-266.842E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28468E+3	-267.779E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28478E+3	-268.807E-9	0.00000E+0	-141.000E+0	-34.0000E-9
2.28488E+3	-270.420E-9	0.00000E+0	-141.000E+0	-34.0000E-9
